XP_008198556.1	XP_018560752.1
XP_001807996.1	XP_018579003.1
XP_001814012.1	XP_018579004.1
XP_001813334.1	XP_018579005.1
XP_971460.1	XP_018579006.1
XP_015835737.1	XP_018579008.1
XP_008194174.1	XP_018579009.1
XP_971629.2	XP_018579010.1
XP_008194171.1	XP_018579011.1
XP_015835643.1	XP_018579012.1
XP_008192758.1	XP_018579014.1
XP_970317.2	XP_018579018.1
XP_008193043.1	XP_018579020.1
NP_001106933.1	XP_018579023.1
XP_008194041.1	XP_018579024.1
XP_008192891.1	XP_018579025.1
XP_008199884.1	XP_018579029.1
XP_967512.2	XP_018579030.1
XP_967744.1	XP_018579032.1
XP_967587.1	XP_018579034.1
XP_008193042.1	XP_018579036.1
XP_008192764.1	XP_018579037.1
XP_967667.2	XP_018579038.1
XP_971147.1	XP_018579040.1
XP_015840840.1	XP_018579044.1
XP_015840009.1	XP_018579048.1
XP_966529.2	XP_018579051.1
XP_008199930.1	XP_018579054.1
XP_968283.1	XP_018579058.1
XP_974190.1	XP_018579061.1
XP_974218.2	XP_018579063.1
XP_015840975.1	XP_018579065.1
XP_976031.1	XP_018579069.1
XP_008200302.1	XP_018579070.1
XP_008192763.1	XP_018579071.1
XP_008199929.1	XP_018579075.1
XP_015839940.1	XP_018579076.1
XP_008194442.1	XP_018579077.1
XP_008194457.1	XP_018579079.1
XP_015840791.1	XP_018579085.1
XP_015840788.1	XP_018579089.1
XP_969902.1	XP_018579097.1
XP_008197930.1	XP_018579098.1
NP_001164117.1	XP_018579100.1
XP_008196877.1	XP_018579101.1
XP_972979.1	XP_018579104.1
XP_969392.1	XP_018579105.2
XP_975801.1	XP_018579106.1
XP_976427.1	XP_018579108.1
XP_008191832.1	XP_018579109.1
XP_973866.2	XP_018579110.1
XP_969798.1	XP_018579111.1
XP_969861.1	XP_018579112.1
XP_967605.1	XP_018579113.1
XP_015838650.1	XP_018579115.1
XP_973259.1	XP_018579116.1
XP_008197810.1	XP_018579117.1
XP_008197999.1	XP_018579120.1
XP_008198000.1	XP_018579121.1
XP_008198002.1	XP_018579122.1
XP_015839053.1	XP_018579124.1
XP_008198004.1	XP_018579125.1
XP_015839051.1	XP_018579128.1
XP_967684.1	XP_018579129.1
NP_001127918.1	XP_018579130.1
XP_008197640.1	XP_018579131.1
XP_971301.2	XP_018579134.1
XP_015839088.1	XP_018579135.1
XP_008198138.1	XP_018579136.1
XP_967844.1	XP_018579137.1
XP_973746.2	XP_018579138.1
XP_008198269.1	XP_018579140.1
NP_001099012.1	XP_018579143.1
XP_969571.1	XP_018579144.1
XP_974863.1	XP_018579148.1
XP_973834.1	XP_018579150.1
XP_008197808.1	XP_018579152.1
XP_001814215.1	XP_018579157.1
XP_015836356.1	XP_018579161.1
XP_015836466.1	XP_018579163.1
XP_008195057.1	XP_018579169.1
XP_972533.1	XP_018579170.1
XP_001809395.1	XP_018579171.1
XP_970176.1	XP_018579175.1
XP_008190469.1	XP_018579177.1
XP_008201578.1	XP_018579180.1
XP_008200798.2	XP_018579182.2
XP_968284.1	XP_018579184.1
XP_967792.1	XP_018579185.1
XP_015837834.1	XP_018579189.1
XP_973351.1	XP_018579190.1
XP_969666.1	XP_018579192.1
XP_973657.1	XP_018579193.1
XP_001815455.2	XP_018579194.1
XP_008199090.1	XP_018579196.1
XP_966939.1	XP_018579197.1
XP_008200848.1	XP_018579201.1
XP_008200418.1	XP_018579202.1
XP_973588.1	XP_018579203.1
XP_972163.1	XP_018579204.1
XP_968799.1	XP_018579205.1
XP_975254.2	XP_018579206.1
XP_008200845.1	XP_018579208.1
NP_001073568.1	XP_018579209.1
XP_973716.2	XP_018579210.1
XP_015832889.1	XP_018579211.1
XP_008200791.1	XP_018579212.1
XP_971431.2	XP_018579213.1
XP_972780.1	XP_018579214.1
XP_008198783.1	XP_018579220.1
XP_008191513.1	XP_018579221.1
XP_001811130.2	XP_018579224.1
XP_973684.1	XP_018579226.1
XP_976412.1	XP_018579228.1
XP_015840794.1	XP_018579231.1
XP_015840606.1	XP_018579232.1
XP_015840608.1	XP_018579234.1
XP_973521.1	XP_018579236.1
XP_015832884.1	XP_018579237.1
XP_008200928.1	XP_018579238.1
XP_008190466.1	XP_018579240.1
XP_967770.1	XP_018579242.1
XP_008190467.1	XP_018579243.1
XP_968035.2	XP_018579244.1
XP_967869.2	XP_018579246.1
XP_967119.1	XP_018579249.1
XP_008200834.1	XP_018579250.1
XP_008200835.1	XP_018579251.1
XP_008190464.1	XP_018579254.1
XP_008190465.1	XP_018579255.1
XP_008198798.1	XP_018579257.1
XP_008191800.1	XP_018579258.1
XP_015840265.1	XP_018579259.1
XP_015840244.1	XP_018579260.1
XP_970028.2	XP_018579264.1
XP_008200846.1	XP_018579265.1
XP_015837968.1	XP_018579268.2
XP_969584.1	XP_018579269.1
XP_968191.1	XP_018579271.1
XP_971007.1	XP_018579272.1
XP_001813154.1	XP_018579277.1
XP_974326.1	XP_018579285.1
XP_015836792.1	XP_018579289.1
XP_015837265.1	XP_018579291.1
XP_968685.1	XP_018579292.1
XP_015836663.1	XP_018579293.1
XP_015836844.1	XP_018579296.1
XP_973935.1	XP_018579297.1
XP_008195295.1	XP_018579298.1
XP_973436.3	XP_018579299.1
XP_966358.1	XP_018579300.1
XP_968761.1	XP_018579304.1
XP_967755.1	XP_018579305.1
XP_973912.1	XP_018579307.1
XP_008191611.2	XP_018579308.1
XP_008196261.1	XP_018579316.1
XP_015834310.1	XP_018579329.1
XP_008195083.1	XP_018579330.1
XP_975653.1	XP_018579333.1
XP_008195504.1	XP_018579334.1
XP_015837465.1	XP_018579339.1
XP_008195099.1	XP_018579342.1
XP_008192155.1	XP_018579343.1
NP_001034506.1	XP_018579349.1
XP_008195900.1	XP_018579350.1
XP_975417.1	XP_018579351.1
XP_015837384.1	XP_018579352.1
XP_008195891.1	XP_018579355.1
XP_975370.1	XP_018579356.1
XP_008191840.1	XP_018579357.1
XP_008195135.1	XP_018579360.1
XP_008196255.1	XP_018579363.1
XP_972375.2	XP_018579366.1
XP_972332.2	XP_018579368.1
XP_974351.1	XP_018579369.1
XP_015836938.1	XP_018579372.1
XP_015840011.1	XP_018579376.1
XP_008195344.1	XP_018579377.1
XP_969270.1	XP_018579378.1
XP_008196293.1	XP_018579379.1
XP_008192162.1	XP_018579381.1
XP_975374.1	XP_018579382.1
XP_975411.1	XP_018579383.1
XP_973944.1	XP_018579384.1
XP_008195130.1	XP_018579386.1
XP_008190606.2	XP_018579388.1
XP_967476.1	XP_018579390.1
XP_969895.1	XP_018579391.2
XP_008191281.2	XP_018579394.1
XP_015833917.1	XP_018579395.1
XP_974526.1	XP_018579400.1
XP_970909.1	XP_018579401.1
XP_015834330.1	XP_018579403.1
XP_015834332.1	XP_018579404.1
NP_001155994.1	XP_018579405.1
XP_966646.3	XP_018579406.1
XP_001816307.1	XP_018579408.1
XP_008191963.1	XP_018579409.1
XP_015833432.1	XP_018579410.1
XP_001811552.1	XP_018579414.1
XP_975592.2	XP_018579416.1
XP_968806.3	XP_018579417.1
XP_966791.1	XP_018579418.1
XP_975596.1	XP_018579420.1
XP_008198752.1	XP_018579421.1
XP_968122.1	XP_018579423.1
XP_008190394.1	XP_018579425.1
XP_975186.1	XP_018579429.1
XP_008190643.1	XP_018579431.1
XP_970112.1	XP_018579432.1
XP_973777.1	XP_018579434.1
XP_015834846.1	XP_018579435.1
XP_015840587.1	XP_018579436.1
XP_008191975.1	XP_018579437.1
XP_975598.1	XP_018579439.1
XP_008192146.1	XP_018579440.1
XP_975527.1	XP_018579441.1
XP_968733.1	XP_018579442.1
XP_008191706.1	XP_018579443.1
XP_974815.1	XP_018579444.1
XP_015840946.1	XP_018579446.1
XP_968508.1	XP_018579448.1
XP_968878.1	XP_018579449.1
XP_008192249.1	XP_018579451.1
XP_008192819.1	XP_018579452.1
XP_973840.1	XP_018579453.1
XP_974552.1	XP_018579454.1
XP_974456.3	XP_018579456.1
XP_966624.1	XP_018579457.1
XP_008192282.1	XP_018579458.1
XP_008191878.1	XP_018579459.1
XP_975613.3	XP_018579460.1
XP_008192294.1	XP_018579461.1
XP_975304.1	XP_018579463.1
XP_001808109.1	XP_018579464.1
XP_008190646.1	XP_018579465.1
XP_975535.1	XP_018579466.1
XP_008200831.1	XP_018579467.1
XP_008191372.1	XP_018579468.1
XP_970720.1	XP_018579469.1
XP_008194012.1	XP_018579470.1
XP_967583.3	XP_018579471.1
XP_008192248.1	XP_018579472.1
XP_001811085.2	XP_018579473.1
XP_008192291.1	XP_018579474.2
XP_966464.1	XP_018579475.1
XP_967723.2	XP_018579480.1
XP_975525.1	XP_018579481.1
XP_001809806.2	XP_018579482.1
XP_008191820.1	XP_018579483.1
XP_008201519.1	XP_018579485.1
XP_008191315.1	XP_018579486.1
XP_008192241.1	XP_018579488.1
XP_015834463.1	XP_018579489.1
XP_968275.2	XP_018579490.1
XP_015835096.1	XP_018579491.1
XP_975539.1	XP_018579492.1
XP_008191668.2	XP_018579493.1
XP_001816234.2	XP_018579494.1
XP_015832939.1	XP_018579495.1
XP_008191307.1	XP_018579499.1
XP_008191309.1	XP_018579502.1
XP_008191306.1	XP_018579503.1
XP_008191311.1	XP_018579505.1
XP_968351.1	XP_018579506.1
XP_008190477.2	XP_018579510.1
XP_968656.1	XP_018579511.1
XP_973176.1	XP_018579512.1
XP_973753.1	XP_018579513.1
XP_972704.1	XP_018579514.1
XP_015833873.1	XP_018579515.1
XP_015833876.1	XP_018579517.1
XP_008194042.1	XP_018579518.1
XP_008192286.1	XP_018579523.1
XP_975175.1	XP_018579527.1
NP_001164152.1	XP_018579536.1
XP_015834684.1	XP_018579539.1
XP_975602.1	XP_018579540.1
XP_968644.1	XP_018579541.1
XP_976188.1	XP_018579543.1
XP_008191919.1	XP_018579545.1
XP_015833073.1	XP_018579546.1
XP_968343.1	XP_018579547.1
XP_008190648.1	XP_018579548.1
XP_015833019.1	XP_018579550.1
XP_008200081.1	XP_018579552.1
XP_968116.1	XP_018579554.1
XP_968039.1	XP_018579555.1
XP_974222.2	XP_018579557.1
XP_008192298.1	XP_018579558.1
XP_008194070.1	XP_018579560.1
XP_008194055.1	XP_018579562.1
XP_008192230.1	XP_018579563.1
XP_973217.2	XP_018579569.1
XP_973251.1	XP_018579571.1
XP_015834844.1	XP_018579572.1
XP_968201.1	XP_018579573.1
XP_008192274.1	XP_018579579.1
XP_008192276.1	XP_018579580.1
XP_008190599.1	XP_018579581.1
XP_008190601.1	XP_018579582.1
XP_008190600.1	XP_018579583.1
XP_974729.2	XP_018579584.1
XP_966455.1	XP_018579587.1
XP_008201354.1	XP_018579591.1
XP_970770.1	XP_018579592.1
XP_001815629.1	XP_018579593.1
XP_975178.1	XP_018579594.1
XP_975546.1	XP_018579595.1
XP_971334.1	XP_018579597.1
XP_008192813.2	XP_018579599.1
XP_971145.1	XP_018579600.1
XP_008192815.1	XP_018579602.1
XP_008190640.1	XP_018579605.1
XP_015834843.1	XP_018579606.1
XP_008191705.2	XP_018579607.1
XP_974660.1	XP_018579608.1
NP_001164359.1	XP_018579609.1
XP_008190647.1	XP_018579610.1
XP_968270.1	XP_018579611.1
XP_008192296.1	XP_018579612.1
XP_008200082.1	XP_018579613.1
XP_966383.1	XP_018579614.1
XP_967964.1	XP_018579615.1
XP_008194086.1	XP_018579616.1
XP_008191881.1	XP_018579620.1
XP_008194021.1	XP_018579626.1
XP_015833887.1	XP_018579627.1
XP_008199886.1	XP_018579628.1
XP_966532.1	XP_018579629.1
XP_975251.1	XP_018579633.1
XP_976484.1	XP_018579635.1
XP_975583.1	XP_018579636.1
XP_975589.1	XP_018579637.1
XP_015833074.1	XP_018579639.1
XP_008192247.1	XP_018579642.1
XP_971396.2	XP_018579643.1
XP_008195786.1	XP_018579645.1
XP_008195796.1	XP_018579646.1
XP_015837293.1	XP_018579649.2
XP_975282.1	XP_018579653.1
XP_008196008.1	XP_018579654.1
XP_973570.1	XP_018579656.1
XP_015837072.1	XP_018579657.1
XP_975557.1	XP_018579661.1
XP_008195784.1	XP_018579662.1
XP_001813875.2	XP_018579663.1
XP_973962.1	XP_018579664.1
XP_975544.1	XP_018579667.1
XP_008195783.1	XP_018579668.1
NP_001164128.1	XP_018579669.2
XP_008195782.1	XP_018579671.1
XP_008195509.1	XP_018579674.1
XP_975547.1	XP_018579675.1
XP_969055.2	XP_018579676.1
XP_008195793.2	XP_018579677.1
XP_008195790.1	XP_018579678.1
XP_015837302.1	XP_018579679.1
XP_015837303.1	XP_018579682.1
XP_015837304.1	XP_018579683.1
XP_968222.2	XP_018579685.1
NP_001164091.1	XP_018579686.1
XP_008195502.1	XP_018579688.1
XP_015834714.1	XP_018579689.1
XP_008195945.1	XP_018579690.1
XP_015837365.1	XP_018579691.1
XP_008195949.1	XP_018579692.1
XP_015837716.1	XP_018579696.1
XP_966387.2	XP_018579697.1
XP_001812480.1	XP_018579698.1
XP_008195797.1	XP_018579700.1
XP_008195090.1	XP_018579702.1
XP_968070.1	XP_018579703.1
XP_008195928.1	XP_018579704.1
XP_975486.1	XP_018579705.1
XP_973636.1	XP_018579706.1
XP_008195952.1	XP_018579707.1
XP_001813943.1	XP_018579710.1
XP_008191663.1	XP_018579712.1
XP_008195789.1	XP_018579713.1
XP_973791.2	XP_018579714.2
XP_008193917.1	XP_018579715.1
XP_015835817.1	XP_018579716.1
XP_008193918.1	XP_018579718.1
XP_972330.1	XP_018579721.1
XP_972882.1	XP_018579722.1
XP_974011.2	XP_018579723.1
XP_972120.1	XP_018579724.1
XP_008200103.1	XP_018579726.1
XP_973249.1	XP_018579728.1
XP_973172.1	XP_018579729.1
XP_973281.1	XP_018579730.1
XP_972070.1	XP_018579731.1
XP_015834320.1	XP_018579736.1
XP_972273.1	XP_018579738.1
XP_015835154.1	XP_018579740.1
XP_008193658.1	XP_018579743.1
XP_972792.1	XP_018579745.1
XP_972170.1	XP_018579746.1
XP_015835168.1	XP_018579757.1
XP_972065.2	XP_018579759.1
XP_015835165.1	XP_018579762.1
XP_015835170.1	XP_018579763.1
XP_008200112.1	XP_018579766.1
XP_008193212.1	XP_018579772.1
XP_971959.1	XP_018579773.1
XP_001808466.1	XP_018579775.1
XP_975355.1	XP_018579776.1
XP_968824.2	XP_018579777.1
XP_970590.1	XP_018579784.1
XP_968679.1	XP_018579785.1
XP_008193691.1	XP_018579788.1
XP_008193692.1	XP_018579791.1
XP_015835945.1	XP_018579793.1
XP_971801.1	XP_018579795.1
XP_008193688.1	XP_018579796.1
XP_971907.2	XP_018579797.1
XP_015836091.1	XP_018579798.1
XP_015835159.1	XP_018579799.1
XP_015840875.1	XP_018579800.1
XP_008192940.1	XP_018579802.1
XP_971459.1	XP_018579805.1
XP_971798.1	XP_018579810.1
XP_008200486.1	XP_018579811.1
XP_008200488.1	XP_018579812.1
XP_008192970.1	XP_018579813.1
XP_015835604.1	XP_018579817.1
XP_973173.2	XP_018579818.1
XP_008200498.1	XP_018579820.1
XP_973133.3	XP_018579821.1
XP_008200496.1	XP_018579823.1
XP_015835584.1	XP_018579825.1
XP_015835587.1	XP_018579828.1
XP_008192935.1	XP_018579830.1
XP_008193933.1	XP_018579831.1
XP_969778.3	XP_018579834.1
XP_008193934.1	XP_018579835.1
XP_969846.1	XP_018579836.1
XP_969909.1	XP_018579837.1
XP_008190509.1	XP_018579838.1
XP_015835929.1	XP_018579839.1
XP_008194232.2	XP_018579844.1
XP_015835659.1	XP_018579845.1
XP_015835855.1	XP_018579850.1
XP_008194855.1	XP_018579853.1
XP_967746.1	XP_018579854.1
NP_001300806.1	XP_018579855.1
XP_968061.1	XP_018579856.1
XP_973169.1	XP_018579858.1
XP_015834527.1	XP_018579859.1
XP_015834532.1	XP_018579868.1
XP_015839321.1	XP_018579869.1
XP_008198351.1	XP_018579874.1
XP_972788.2	XP_018579877.1
XP_967762.1	XP_018579879.1
XP_972686.1	XP_018579885.1
XP_008197591.1	XP_018579887.1
XP_008197592.1	XP_018579889.1
XP_008192669.1	XP_018579890.1
XP_008197945.1	XP_018579891.1
XP_971596.1	XP_018579893.1
XP_008197947.1	XP_018579894.1
XP_008192048.1	XP_018579901.1
XP_015838765.1	XP_018579902.1
XP_008197565.1	XP_018579903.1
XP_015838799.1	XP_018579905.1
XP_015839166.1	XP_018579909.1
XP_015839167.1	XP_018579910.1
XP_966925.1	XP_018579911.1
XP_008196992.2	XP_018579912.1
XP_015834573.1	XP_018579914.1
XP_008197561.1	XP_018579915.1
XP_967126.1	XP_018579916.1
XP_974875.1	XP_018579918.1
XP_015839247.1	XP_018579919.1
XP_974888.3	XP_018579920.1
XP_015838795.1	XP_018579924.1
XP_971540.1	XP_018579932.1
XP_974899.2	XP_018579935.1
XP_008192867.1	XP_018579937.1
XP_966833.1	XP_018579938.1
XP_008197965.1	XP_018579943.1
XP_008197595.1	XP_018579947.1
XP_008192863.1	XP_018579948.1
XP_967359.1	XP_018579949.1
XP_008198265.1	XP_018579951.1
XP_008195540.1	XP_018579957.1
XP_969717.2	XP_018579959.1
XP_008192163.1	XP_018579960.1
XP_015836790.1	XP_018579961.1
XP_015837722.1	XP_018579962.1
XP_008195943.1	XP_018579964.1
XP_973603.2	XP_018579965.1
XP_008196368.1	XP_018579966.1
XP_971870.2	XP_018579969.1
XP_970675.1	XP_018579971.1
XP_008195517.1	XP_018579973.1
XP_967628.1	XP_018579975.1
XP_969992.1	XP_018579976.1
XP_970713.1	XP_018579978.1
XP_973571.1	XP_018579979.1
XP_008192050.1	XP_018579980.1
XP_001813029.1	XP_018579983.1
XP_015837329.1	XP_018579984.1
XP_008195515.1	XP_018579985.1
XP_001812997.2	XP_018579988.1
XP_969418.2	XP_018579989.1
XP_973258.1	XP_018579990.1
XP_008195539.1	XP_018579992.1
XP_008195541.1	XP_018579993.1
XP_008195557.2	XP_018579995.1
XP_015837050.1	XP_018579997.1
XP_008196062.1	XP_018579998.1
XP_008195388.1	XP_018579999.1
XP_008196698.1	XP_018580000.1
XP_974195.1	XP_018580002.1
XP_970869.1	XP_018580005.1
XP_970742.1	XP_018580006.1
XP_008195605.1	XP_018580007.1
XP_971815.1	XP_018580008.1
XP_008200386.1	XP_018580012.1
XP_008195548.1	XP_018580013.1
XP_008195538.1	XP_018580014.1
XP_015835230.1	XP_018580015.1
XP_969562.1	XP_018580016.1
XP_975235.1	XP_018580020.1
XP_008201022.1	XP_018580022.1
XP_972357.1	XP_018580023.1
XP_972109.3	XP_018580024.1
XP_008190483.1	XP_018580025.1
XP_015832912.1	XP_018580026.1
XP_967253.1	XP_018580028.1
XP_015838954.1	XP_018580029.1
XP_968130.4	XP_018580031.1
XP_973518.1	XP_018580035.1
XP_015839422.1	XP_018580038.1
XP_015840737.1	XP_018580041.1
XP_001815393.2	XP_018580042.1
XP_008201223.1	XP_018580044.1
XP_975403.1	XP_018580045.1
XP_008200949.1	XP_018580046.1
XP_968333.1	XP_018580047.1
XP_008190448.1	XP_018580051.1
XP_975442.1	XP_018580052.1
XP_967875.1	XP_018580053.1
XP_008200965.1	XP_018580055.1
XP_971566.1	XP_018580056.1
XP_008201219.1	XP_018580057.1
XP_968664.1	XP_018580058.1
XP_008190438.1	XP_018580059.1
XP_008201168.1	XP_018580061.1
XP_968419.1	XP_018580062.1
XP_008191227.1	XP_018580065.1
XP_968591.1	XP_018580067.1
XP_969973.1	XP_018580068.1
XP_967647.1	XP_018580074.1
XP_008201165.1	XP_018580075.1
XP_968339.1	XP_018580077.1
XP_968186.1	XP_018580078.1
XP_008198935.1	XP_018580086.1
XP_968513.1	XP_018580087.1
XP_972781.1	XP_018580088.1
XP_971898.1	XP_018580089.1
XP_008192902.2	XP_018580090.1
XP_015832914.1	XP_018580091.1
XP_969250.1	XP_018580094.1
XP_973616.1	XP_018580095.1
XP_008190449.1	XP_018580096.1
XP_001815375.1	XP_018580097.1
XP_015832891.1	XP_018580100.1
XP_971952.1	XP_018580101.1
XP_974377.1	XP_018580102.1
XP_008200951.1	XP_018580103.1
XP_008200927.1	XP_018580104.1
XP_972319.1	XP_018580105.1
XP_008201169.1	XP_018580106.1
XP_971844.1	XP_018580107.1
XP_001815875.1	XP_018580108.1
XP_008198705.1	XP_018580111.1
XP_008192760.1	XP_018580112.1
XP_967562.2	XP_018580113.1
XP_970101.1	XP_018580115.1
XP_008190392.1	XP_018580118.1
XP_008190391.1	XP_018580120.1
XP_975447.1	XP_018580124.1
XP_015832898.1	XP_018580133.1
XP_015832900.1	XP_018580134.1
XP_015832902.1	XP_018580137.1
XP_015832904.1	XP_018580139.1
XP_008200627.1	XP_018580143.1
XP_972157.1	XP_018580145.1
XP_008190443.1	XP_018580146.1
XP_975438.1	XP_018580148.1
XP_008190446.1	XP_018580151.1
XP_008201514.1	XP_018580152.1
XP_015840152.1	XP_018580154.1
XP_968425.2	XP_018580155.1
XP_008201513.1	XP_018580156.1
XP_008201166.1	XP_018580157.1
XP_974826.2	XP_018580159.1
XP_015839311.1	XP_018580160.1
XP_008201164.1	XP_018580161.1
XP_971620.2	XP_018580162.1
XP_971672.1	XP_018580163.1
XP_974696.2	XP_018580166.1
XP_015838224.1	XP_018580168.1
XP_973486.1	XP_018580169.1
XP_970414.1	XP_018580172.1
XP_968579.1	XP_018580175.1
XP_975386.1	XP_018580176.1
XP_971897.2	XP_018580177.1
XP_008191571.1	XP_018580178.1
XP_008190270.1	XP_018580179.1
XP_015838000.1	XP_018580181.1
XP_008201607.1	XP_018580183.1
XP_001807518.1	XP_018580185.1
XP_015839666.1	XP_018580186.1
XP_015840609.1	XP_018580187.1
XP_008190450.1	XP_018580188.1
XP_968215.1	XP_018580191.1
NP_001164208.1	XP_018580193.1
XP_015832919.1	XP_018580197.1
XP_973316.1	XP_018580200.1
XP_008200628.1	XP_018580202.1
XP_008200926.1	XP_018580203.1
XP_976116.2	XP_018580204.1
XP_008200633.1	XP_018580213.1
XP_008200634.1	XP_018580214.1
NP_001153781.1	XP_018580218.1
XP_008201172.1	XP_018580220.1
XP_967640.1	XP_018580221.1
XP_973718.1	XP_018580222.1
XP_008190437.1	XP_018580223.1
XP_008197761.1	XP_018580225.1
XP_015836653.1	XP_018580226.1
XP_968349.2	XP_018580227.1
XP_015837890.1	XP_018580229.1
XP_008190278.1	XP_018580230.1
XP_008190452.1	XP_018580232.1
XP_015832923.1	XP_018580233.1
XP_015836165.1	XP_018580240.1
XP_008194075.1	XP_018580241.1
XP_008194085.1	XP_018580244.1
XP_969464.1	XP_018580245.1
XP_974173.2	XP_018580246.1
XP_974020.1	XP_018580247.1
XP_967719.1	XP_018580248.1
XP_966459.2	XP_018580249.1
XP_967815.1	XP_018580251.1
XP_001813297.1	XP_018580254.1
XP_015835532.1	XP_018580255.1
XP_015834268.1	XP_018580267.1
XP_015838562.1	XP_018580270.1
XP_001807284.2	XP_018580271.1
XP_008190611.1	XP_018580277.1
XP_015834279.1	XP_018580282.1
XP_008197702.1	XP_018580283.1
XP_008199322.1	XP_018580284.1
XP_015836020.1	XP_018580287.1
XP_008194084.1	XP_018580288.1
XP_015836060.1	XP_018580289.1
XP_967657.1	XP_018580290.1
XP_973970.1	XP_018580294.2
XP_974687.2	XP_018580295.1
XP_008199272.1	XP_018580296.1
XP_015834267.1	XP_018580298.1
XP_015832881.1	XP_018580301.1
XP_969421.1	XP_018580305.1
XP_972001.1	XP_018580309.1
XP_015837995.1	XP_018580310.1
XP_971949.1	XP_018580319.1
XP_008196785.1	XP_018580324.1
XP_969276.2	XP_018580330.1
XP_008197065.1	XP_018580331.1
XP_008196786.1	XP_018580332.1
XP_973309.2	XP_018580334.1
XP_008197132.1	XP_018580336.1
XP_973643.1	XP_018580337.1
XP_008194710.1	XP_018580338.1
XP_976275.1	XP_018580339.1
NP_001161130.1	XP_018580341.1
XP_973609.1	XP_018580343.1
XP_969347.1	XP_018580346.1
XP_974860.1	XP_018580347.1
XP_008196787.1	XP_018580348.1
XP_969130.2	XP_018580351.1
XP_969793.1	XP_018580353.1
XP_008197068.1	XP_018580356.1
XP_008197064.1	XP_018580358.1
XP_008196491.1	XP_018580362.1
XP_973576.1	XP_018580364.1
XP_015837852.1	XP_018580366.1
XP_015839520.1	XP_018580369.1
XP_008199885.1	XP_018580370.1
XP_970225.1	XP_018580373.1
XP_008193089.1	XP_018580376.1
XP_970163.1	XP_018580377.1
XP_975042.1	XP_018580379.1
XP_008191540.1	XP_023309699.1
XP_970374.1	XP_023309703.1
XP_015839683.1	XP_023309704.1
XP_015834937.1	XP_023309708.1
XP_008192065.2	XP_023309709.1
XP_969990.1	XP_023309713.1
XP_971688.3	XP_023309716.1
XP_973996.1	XP_023309717.1
XP_968492.1	XP_023309718.1
XP_008195667.1	XP_023309720.1
XP_015837238.1	XP_023309722.1
XP_015837349.1	XP_023309728.1
XP_008197285.1	XP_023309729.1
XP_966739.2	XP_023309735.1
XP_008195134.1	XP_023309743.1
XP_008195140.1	XP_023309744.1
NP_001123993.1	XP_023309752.1
XP_015835608.1	XP_023309760.1
XP_015839246.1	XP_023309761.1
XP_972040.2	XP_023309771.1
XP_008200861.1	XP_023309774.1
XP_015838610.1	XP_023309775.1
XP_008198132.1	XP_023309776.1
XP_008198131.1	XP_023309778.1
XP_015838606.1	XP_023309779.1
XP_015835522.1	XP_023309780.1
XP_015838923.1	XP_023309781.1
XP_008192498.1	XP_023309782.1
XP_015833576.1	XP_023309783.1
XP_015833439.1	XP_023309784.1
XP_015840461.1	XP_023309785.1
XP_015833132.1	XP_023309789.1
XP_008196222.1	XP_023309790.1
XP_015834824.1	XP_023309794.1
XP_974541.1	XP_023309795.1
XP_015834668.1	XP_023309797.1
XP_972874.1	XP_023309798.1
XP_008194281.1	XP_023309800.1
XP_976021.1	XP_023309801.1
XP_008193891.1	XP_023309802.1
XP_008195288.2	XP_023309803.1
XP_015836898.1	XP_023309804.1
XP_015834950.1	XP_023309809.1
XP_971976.1	XP_023309811.1
XP_015833662.1	XP_023309814.1
XP_015834180.1	XP_023309815.1
XP_968165.1	XP_023309817.1
XP_966394.2	XP_023309822.1
XP_008191981.1	XP_023309824.1
XP_015839543.1	XP_023309826.1
XP_015836678.1	XP_023309841.1
XP_976450.1	XP_023309842.1
XP_015837901.1	XP_023309850.1
XP_015834398.1	XP_023309853.1
NP_001164084.1	XP_023309858.1
XP_015836649.1	XP_023309860.1
XP_015840446.1	XP_023309862.1
XP_008193510.1	XP_023309868.1
XP_015836199.1	XP_023309869.1
XP_015836114.1	XP_023309872.1
XP_008199365.1	XP_023309873.1
XP_970246.2	XP_023309875.1
XP_008199443.1	XP_023309876.1
XP_001812850.1	XP_023309877.1
XP_008199370.1	XP_023309879.1
XP_015840810.1	XP_023309880.1
XP_008194787.1	XP_023309882.1
XP_015836545.1	XP_023309883.1
XP_008198896.1	XP_023309884.1
XP_008198748.1	XP_023309886.1
XP_968019.1	XP_023309887.1
XP_008198623.1	XP_023309888.1
XP_008195400.1	XP_023309890.1
