XP_018560761.1	XP_023021411.1
XP_018580013.1	XP_023021200.1
XP_018580015.1	XP_023027157.1
XP_018580016.1	XP_023012475.1
XP_018580019.1	XP_023029576.1
XP_018580020.1	XP_023025010.1
XP_018580022.1	XP_023017243.1
XP_018580023.1	XP_023015619.1
XP_018580024.1	XP_023021339.1
XP_018580025.1	XP_023021403.1
XP_018580026.1	XP_023021373.1
XP_018580031.1	XP_023030113.1
XP_018580035.1	XP_023021929.1
XP_018580038.1	XP_023019016.1
XP_018580041.1	XP_023015734.1
XP_018580042.1	XP_023030074.1
XP_018580044.1	XP_023016258.1
XP_018580045.1	XP_023027503.1
XP_018580047.1	XP_023025080.1
XP_018580050.1	XP_023021044.1
XP_018580051.1	XP_023021058.1
XP_018580052.1	XP_023029068.1
XP_018580053.1	XP_023013134.1
XP_018580054.1	XP_023021165.1
XP_018580055.1	XP_023021167.1
XP_018580056.1	XP_023021436.1
XP_018580057.1	XP_023018570.1
XP_018580058.1	XP_023019525.1
XP_018580059.1	XP_023021545.1
XP_018580061.1	XP_023024350.1
XP_018580064.1	XP_023019518.1
XP_018580066.1	XP_023019519.1
XP_018580067.1	XP_023019524.1
XP_018580068.1	XP_023025432.1
XP_018580071.1	XP_023025831.1
XP_018580074.1	XP_023022377.1
XP_018580075.1	XP_023024348.1
XP_018580077.1	XP_023021628.1
XP_018580078.1	XP_023025083.1
XP_018580086.1	XP_023017153.1
XP_018580087.1	XP_023019526.1
XP_018580088.1	XP_023021666.1
XP_018580090.1	XP_023016025.1
XP_018580091.1	XP_023021351.1
XP_018580094.1	XP_023019521.1
XP_018580096.1	XP_023020995.1
XP_018580097.1	XP_023030078.1
XP_018580100.1	XP_023013237.1
XP_018580101.1	XP_023021392.1
XP_018580102.1	XP_023016048.1
XP_018580103.1	XP_023022727.1
XP_018580104.1	XP_023025431.1
XP_018580105.1	XP_023015624.1
XP_018580107.1	XP_023021414.1
XP_018580108.1	XP_023018572.1
XP_018580110.1	XP_023021371.1
XP_018580112.1	XP_023018717.1
XP_018580113.1	XP_023016250.1
XP_018580115.1	XP_023025828.1
XP_018580118.1	XP_023025005.1
XP_018580124.1	XP_023029038.1
XP_018580133.1	XP_023016259.1
XP_018580144.1	XP_023022178.1
XP_018580145.1	XP_023021319.1
XP_018580148.1	XP_023029083.1
XP_018580150.1	XP_023022241.1
XP_018580151.1	XP_023023192.1
XP_018580152.1	XP_023016177.1
XP_018580154.1	XP_023016179.1
XP_018580155.1	XP_023021636.1
XP_018580156.1	XP_023021645.1
XP_018580157.1	XP_023030070.1
XP_018580159.1	XP_023030071.1
XP_018580160.1	XP_023030073.1
XP_018580161.1	XP_023030072.1
XP_018580162.1	XP_023021307.1
XP_018580163.1	XP_023021480.1
XP_018580164.1	XP_023025003.1
XP_018580165.1	XP_023018455.1
XP_018580166.1	XP_023011531.1
XP_018580168.1	XP_023021928.1
XP_018580169.1	XP_023021926.1
XP_018580172.1	XP_023026428.1
XP_018580175.1	XP_023024083.1
XP_018580176.1	XP_023018568.1
XP_018580177.1	XP_023021581.1
XP_018580178.1	XP_023015944.1
XP_018580179.1	XP_023021602.1
XP_018580181.1	XP_023018575.1
XP_018580183.1	XP_023015288.1
XP_018580185.1	XP_023015620.1
XP_018580186.1	XP_023021369.1
XP_018580187.1	XP_023021370.1
XP_018580188.1	XP_023021067.1
XP_018580191.1	XP_023016385.1
XP_018580193.1	XP_023018567.1
XP_018580197.1	XP_023016253.1
XP_018580200.1	XP_023016256.1
XP_018580202.1	XP_023022842.1
XP_018580203.1	XP_023025439.1
XP_018580204.1	XP_023025441.1
XP_018580213.1	XP_023016257.1
XP_018580218.1	XP_023023860.1
XP_018580220.1	XP_023023619.1
XP_018580221.1	XP_023016251.1
XP_018580222.1	XP_023016255.1
XP_018580223.1	XP_023021494.1
XP_018580225.1	XP_023018877.1
XP_018580226.1	XP_023026955.1
XP_018580227.1	XP_023017001.1
XP_018580229.1	XP_023018571.1
XP_018580230.1	XP_023021117.1
XP_018580232.1	XP_023021083.1
XP_018580233.1	XP_023015625.1
XP_018580237.1	XP_023017221.1
XP_018580240.1	XP_023020499.1
XP_018580241.1	XP_023020503.1
XP_018580243.1	XP_023023202.1
XP_018580244.1	XP_023017216.1
XP_018580246.1	XP_023024956.1
XP_018580247.1	XP_023014652.1
XP_018580248.1	XP_023024266.1
XP_018580249.1	XP_023017769.1
XP_018580251.1	XP_023015546.1
XP_018580254.1	XP_023029640.1
XP_018580255.1	XP_023026245.1
XP_018580268.1	XP_023016593.1
XP_018580270.1	XP_023029977.1
XP_018580271.1	XP_023029375.1
XP_018580273.1	XP_023027244.1
XP_018580277.1	XP_023018893.1
XP_018580280.1	XP_023024262.1
XP_018580282.1	XP_023024265.1
XP_018580284.1	XP_023015545.1
XP_018580288.1	XP_023028984.1
XP_018580289.1	XP_023020506.1
XP_018580290.1	XP_023029374.1
XP_018580294.2	XP_023011622.1
XP_018580295.1	XP_023029655.1
XP_018580296.1	XP_023018897.1
XP_018580298.1	XP_023018895.1
XP_018580301.1	XP_023022410.1
XP_018580304.1	XP_023026079.1
XP_018580305.1	XP_023022411.1
XP_018580309.1	XP_023015305.1
XP_018580319.1	XP_023019960.1
XP_018580330.1	XP_023021443.1
XP_018580331.1	XP_023021192.1
XP_018580332.1	XP_023027777.1
XP_018580334.1	XP_023020149.1
XP_018580336.1	XP_023020153.1
XP_018580337.1	XP_023027288.1
XP_018580339.1	XP_023023281.1
XP_018580342.1	XP_023022047.1
XP_018580343.1	XP_023025681.1
XP_018580346.1	XP_023026807.1
XP_018580347.1	XP_023021964.1
XP_018580348.1	XP_023025977.1
XP_018580351.1	XP_023019234.1
XP_018580353.1	XP_023018824.1
XP_018580354.1	XP_023023280.1
XP_018580358.1	XP_023021193.1
XP_018580362.1	XP_023020156.1
XP_018580364.1	XP_023023220.1
XP_018580366.1	XP_023023213.1
XP_018580369.1	XP_023022007.1
XP_018580370.1	XP_023027239.1
XP_018580373.1	XP_023024498.1
XP_018580376.1	XP_023024007.1
XP_018580377.1	XP_023011538.1
XP_018580379.1	XP_023011539.1
XP_018580381.1	XP_023028683.1
XP_023309698.1	XP_023029629.1
XP_023309701.1	XP_023019097.1
XP_023309703.1	XP_023011921.1
XP_023309704.1	XP_023015980.1
XP_023309708.1	XP_023030171.1
XP_023309709.1	XP_023018370.1
XP_023309712.1	XP_023029460.1
XP_023309713.1	XP_023012561.1
XP_023309716.1	XP_023029582.1
XP_023309717.1	XP_023029585.1
XP_023309720.1	XP_023017434.1
XP_023309722.1	XP_023025640.1
XP_023309728.1	XP_023012574.1
XP_023309735.1	XP_023027190.1
XP_023309744.1	XP_023026021.1
XP_023309748.1	XP_023019904.1
XP_023309751.1	XP_023013820.1
XP_023309752.1	XP_023013507.1
XP_023309759.1	XP_023013821.1
XP_023309760.1	XP_023013824.1
XP_023309761.1	XP_023027792.1
XP_023309771.1	XP_023018863.1
XP_023309772.1	XP_023028858.1
XP_023309773.1	XP_023026102.1
XP_023309775.1	XP_023017270.1
XP_023309776.1	XP_023018277.1
XP_023309779.1	XP_023017272.1
XP_023309781.1	XP_023030310.1
XP_023309782.1	XP_023012257.1
XP_023309784.1	XP_023013710.1
XP_023309785.1	XP_023023918.1
XP_023309789.1	XP_023018735.1
XP_023309790.1	XP_023018738.1
XP_023309791.1	XP_023018737.1
XP_023309792.1	XP_023013714.1
XP_023309795.1	XP_023023046.1
XP_023309796.1	XP_023025320.1
XP_023309800.1	XP_023028890.1
XP_023309801.1	XP_023015084.1
XP_023309802.1	XP_023023817.1
XP_023309804.1	XP_023023481.1
XP_023309805.1	XP_023018794.1
XP_023309811.1	XP_023026665.1
XP_023309814.1	XP_023022126.1
XP_023309816.1	XP_023015180.1
XP_023309817.1	XP_023022188.1
XP_023309822.1	XP_023015182.1
XP_023309824.1	XP_023028373.1
XP_023309825.1	XP_023011541.1
XP_023309827.1	XP_023026692.1
XP_023309828.1	XP_023011535.1
XP_023309831.1	XP_023014462.1
XP_023309841.1	XP_023027515.1
XP_023309842.1	XP_023024826.1
XP_023309849.1	XP_023027241.1
XP_023309858.1	XP_023019943.1
XP_023309862.1	XP_023025556.1
XP_023309863.1	XP_023025760.1
XP_023309868.1	XP_023023536.1
XP_023309872.1	XP_023016238.1
XP_023309873.1	XP_023016063.1
XP_023309875.1	XP_023026903.1
XP_023309876.1	XP_023011770.1
XP_023309877.1	XP_023016880.1
XP_023309879.1	XP_023027204.1
XP_023309880.1	XP_023023971.1
XP_023309882.1	XP_023025651.1
XP_023309883.1	XP_023015383.1
XP_023309886.1	XP_023012554.1
XP_023309887.1	XP_023025342.1
XP_023309890.1	XP_023011994.1
XP_023309891.1	XP_023018250.1
XP_023309894.1	XP_023026011.1
XP_023309896.1	XP_023024664.1
XP_023309900.1	XP_023019713.1
XP_023309901.1	XP_023025805.1
XP_023309910.1	XP_023025483.1
XP_023309913.1	XP_023027986.1
XP_023309914.1	XP_023024723.1
XP_023309916.1	XP_023012803.1
XP_023309918.1	XP_023021176.1
XP_023309921.1	XP_023020615.1
XP_023309922.1	XP_023021315.1
XP_023309923.1	XP_023021310.1
XP_023309931.1	XP_023017275.1
XP_023309932.1	XP_023022770.1
XP_023309933.1	XP_023024060.1
XP_023309935.1	XP_023020649.1
XP_023309936.1	XP_023017631.1
XP_023309941.1	XP_023028423.1
XP_023309944.1	XP_023020802.1
XP_023309946.1	XP_023020801.1
XP_023309947.1	XP_023016667.1
XP_023309949.1	XP_023020215.1
XP_023309951.1	XP_023026437.1
XP_023309953.1	XP_023017815.1
XP_023309954.1	XP_023026726.1
XP_023309956.1	XP_023022940.1
XP_023309957.1	XP_023022941.1
XP_023309958.1	XP_023027435.1
XP_023309960.1	XP_023022939.1
XP_023309961.1	XP_023021301.1
XP_023309962.1	XP_023022965.1
XP_023309968.1	XP_023026477.1
XP_023309975.1	XP_023022911.1
XP_023309977.1	XP_023017754.1
XP_023309978.1	XP_023017685.1
XP_023309979.1	XP_023020709.1
XP_023309981.1	XP_023019277.1
XP_023309982.1	XP_023021615.1
XP_023309984.1	XP_023028581.1
XP_023309985.1	XP_023018252.1
XP_023309987.1	XP_023027767.1
XP_023309991.1	XP_023022094.1
XP_023309992.1	XP_023019796.1
XP_023309999.1	XP_023015592.1
XP_023310005.1	XP_023027765.1
XP_023310009.1	XP_023025671.1
XP_023310010.1	XP_023026716.1
XP_023310014.1	XP_023023432.1
XP_023310015.1	XP_023019274.1
XP_023310018.1	XP_023029166.1
XP_023310019.1	XP_023019259.1
XP_023310020.1	XP_023029158.1
XP_023310027.1	XP_023015972.1
XP_023310030.1	XP_023019617.1
XP_023310031.1	XP_023013146.1
XP_023310034.1	XP_023030097.1
XP_023310040.1	XP_023025999.1
XP_023310047.1	XP_023027047.1
XP_023310050.1	XP_023026930.1
XP_023310055.1	XP_023018820.1
XP_023310057.1	XP_023025773.1
XP_023310060.1	XP_023012019.1
XP_023310065.1	XP_023020123.1
XP_023310071.1	XP_023025021.1
XP_023310073.1	XP_023015878.1
XP_023310076.1	XP_023019316.1
XP_023310077.1	XP_023018837.1
XP_023310080.1	XP_023019374.1
XP_023310081.1	XP_023028516.1
XP_023310083.1	XP_023027184.1
XP_023310085.1	XP_023019801.1
XP_023310086.1	XP_023019908.1
XP_023310090.1	XP_023020581.1
XP_023310092.1	XP_023015405.1
XP_023310095.1	XP_023015449.1
XP_023310097.1	XP_023025580.1
XP_023310098.1	XP_023020585.1
XP_023310099.1	XP_023023406.1
XP_023310101.1	XP_023015130.1
XP_023310110.1	XP_023020678.1
XP_023310111.1	XP_023029187.1
XP_023310115.1	XP_023027158.1
XP_023310117.1	XP_023026583.1
XP_023310125.1	XP_023019301.1
XP_023310129.1	XP_023013109.1
XP_023310130.1	XP_023012661.1
XP_023310131.1	XP_023024976.1
XP_023310135.1	XP_023013110.1
XP_023310137.1	XP_023013111.1
XP_023310140.1	XP_023019390.1
XP_023310141.1	XP_023020294.1
XP_023310142.1	XP_023024287.1
XP_023310144.1	XP_023021758.1
XP_023310151.1	XP_023020053.1
XP_023310152.1	XP_023021673.1
XP_023310154.1	XP_023023368.1
XP_023310157.1	XP_023030362.1
XP_023310162.1	XP_023019645.1
XP_023310167.1	XP_023026870.1
XP_023310171.1	XP_023019643.1
XP_023310176.1	XP_023022999.1
XP_023310177.1	XP_023022580.1
XP_023310178.1	XP_023018968.1
XP_023310180.1	XP_023017579.1
XP_023310182.1	XP_023026957.1
XP_023310184.1	XP_023017281.1
XP_023310185.1	XP_023026578.1
XP_023310187.1	XP_023017132.1
XP_023310189.1	XP_023024433.1
XP_023310191.1	XP_023012241.1
XP_023310192.1	XP_023028095.1
XP_023310194.1	XP_023024870.1
XP_023310196.1	XP_023014264.1
XP_023310197.1	XP_023020519.1
XP_023310198.1	XP_023015098.1
XP_023310200.1	XP_023014270.1
XP_023310201.1	XP_023015121.1
XP_023310207.1	XP_023015589.1
XP_023310210.1	XP_023028056.1
XP_023310213.1	XP_023015850.1
XP_023310216.1	XP_023020963.1
XP_023310217.1	XP_023029904.1
XP_023310220.1	XP_023014826.1
XP_023310221.1	XP_023022072.1
XP_023310222.1	XP_023014827.1
XP_023310234.1	XP_023022355.1
XP_023310237.1	XP_023014825.1
XP_023310238.1	XP_023026193.1
XP_023310240.1	XP_023029823.1
XP_023310242.1	XP_023017609.1
XP_023310250.1	XP_023021780.1
XP_023310251.1	XP_023022024.1
XP_023310254.1	XP_023024800.1
XP_023310255.1	XP_023013487.1
XP_023310257.1	XP_023018187.1
XP_023310259.1	XP_023018189.1
XP_023310262.1	XP_023027232.1
XP_023310265.1	XP_023018194.1
XP_023310273.1	XP_023014806.1
XP_023310277.1	XP_023021931.1
XP_023310280.1	XP_023027240.1
XP_023310282.1	XP_023029533.1
XP_023310288.1	XP_023025783.1
XP_023310295.1	XP_023028195.1
XP_023310297.1	XP_023027958.1
XP_023310301.1	XP_023013328.1
XP_023310304.1	XP_023014605.1
XP_023310309.1	XP_023014608.1
XP_023310312.1	XP_023014619.1
XP_023310315.1	XP_023018015.1
XP_023310318.1	XP_023021777.1
XP_023310320.1	XP_023024660.1
XP_023310322.1	XP_023020682.1
XP_023310325.1	XP_023017828.1
XP_023310326.1	XP_023027206.1
XP_023310328.1	XP_023029886.1
XP_023310331.1	XP_023029085.1
XP_023310333.1	XP_023029096.1
XP_023310334.1	XP_023013186.1
XP_023310335.1	XP_023020342.1
XP_023310337.1	XP_023019504.1
XP_023310339.1	XP_023021996.1
XP_023310344.1	XP_023012696.1
XP_023310348.1	XP_023016472.1
XP_023310350.1	XP_023023152.1
XP_023310358.1	XP_023029591.1
XP_023310359.1	XP_023029592.1
XP_023310360.1	XP_023024957.1
XP_023310361.1	XP_023026281.1
XP_023310363.1	XP_023013216.1
XP_023310364.1	XP_023022451.1
XP_023310366.1	XP_023018606.1
XP_023310370.1	XP_023016160.1
XP_023310371.1	XP_023026272.1
XP_023310372.1	XP_023022294.1
XP_023310373.1	XP_023028419.1
XP_023310377.1	XP_023024476.1
XP_023310379.1	XP_023015756.1
XP_023310380.1	XP_023025762.1
XP_023310381.1	XP_023026403.1
XP_023310382.1	XP_023024058.1
XP_023310383.1	XP_023023015.1
XP_023310385.1	XP_023022969.1
XP_023310391.1	XP_023020662.1
XP_023310393.1	XP_023024431.1
XP_023310394.1	XP_023015328.1
XP_023310407.1	XP_023027011.1
XP_023310417.1	XP_023028930.1
XP_023310421.1	XP_023019728.1
XP_023310422.1	XP_023017788.1
XP_023310423.1	XP_023028925.1
XP_023310424.1	XP_023028947.1
XP_023310425.1	XP_023028924.1
XP_023310426.1	XP_023021637.1
XP_023310427.1	XP_023024182.1
XP_023310428.1	XP_023021566.1
XP_023310429.1	XP_023026287.1
XP_023310436.1	XP_023029504.1
XP_023310440.1	XP_023018565.1
XP_023310444.1	XP_023020750.1
XP_023310448.1	XP_023016455.1
XP_023310453.1	XP_023025050.1
XP_023310454.1	XP_023024697.1
XP_023310456.1	XP_023030101.1
XP_023310457.1	XP_023016151.1
XP_023310458.1	XP_023030488.1
XP_023310460.1	XP_023018715.1
XP_023310463.1	XP_023023560.1
XP_023310465.1	XP_023013852.1
XP_023310466.1	XP_023024094.1
XP_023310467.1	XP_023011517.1
XP_023310468.1	XP_023030107.1
XP_023310470.1	XP_023012339.1
XP_023310479.1	XP_023015042.1
XP_023310482.1	XP_023015045.1
XP_023310486.1	XP_023016338.1
XP_023310489.1	XP_023024127.1
XP_023310491.1	XP_023011617.1
XP_023310492.1	XP_023030282.1
XP_023310493.1	XP_023029265.1
XP_023310504.1	XP_023022436.1
XP_023310505.1	XP_023022439.1
XP_023310506.1	XP_023025012.1
XP_023310509.1	XP_023028167.1
XP_023310510.1	XP_023016077.1
XP_023310511.1	XP_023026289.1
XP_023310515.1	XP_023020809.1
XP_023310518.1	XP_023012107.1
XP_023310519.1	XP_023025244.1
XP_023310523.1	XP_023024195.1
XP_023310527.1	XP_023024806.1
XP_023310528.1	XP_023021236.1
XP_023310529.1	XP_023017108.1
XP_023310530.1	XP_023015736.1
XP_023310531.1	XP_023025631.1
XP_023310533.1	XP_023026984.1
XP_023310534.1	XP_023018556.1
XP_023310535.1	XP_023017344.1
XP_023310536.1	XP_023015721.1
XP_023310540.1	XP_023015487.1
XP_023310542.1	XP_023019553.1
XP_023310543.1	XP_023019408.1
XP_023310549.1	XP_023030250.1
XP_023310552.1	XP_023027640.1
XP_023310567.1	XP_023018056.1
XP_023310570.1	XP_023018057.1
XP_023310577.1	XP_023023093.1
XP_023310580.1	XP_023014539.1
XP_023310584.1	XP_023016950.1
XP_023310585.1	XP_023030094.1
XP_023310586.1	XP_023016522.1
XP_023310590.1	XP_023018149.1
XP_023310592.1	XP_023024369.1
XP_023310594.1	XP_023016552.1
XP_023310595.1	XP_023026221.1
XP_023310600.1	XP_023012297.1
XP_023310601.1	XP_023021065.1
XP_023310610.1	XP_023017127.1
XP_023310612.1	XP_023020502.1
XP_023310614.1	XP_023018361.1
XP_023310615.1	XP_023028225.1
XP_023310616.1	XP_023024942.1
XP_023310617.1	XP_023023474.1
XP_023310622.1	XP_023024611.1
XP_023310623.1	XP_023013762.1
XP_023310624.1	XP_023014226.1
XP_023310625.1	XP_023014196.1
XP_023310628.1	XP_023019788.1
XP_023310630.1	XP_023019601.1
XP_023310631.1	XP_023026849.1
XP_023310632.1	XP_023027124.1
XP_023310633.1	XP_023023928.1
XP_023310636.1	XP_023023147.1
XP_023310637.1	XP_023012491.1
XP_023310643.1	XP_023018452.1
XP_023310644.1	XP_023025297.1
XP_023310647.1	XP_023013176.1
XP_023310652.1	XP_023021072.1
XP_023310654.1	XP_023024204.1
XP_023310655.1	XP_023019318.1
XP_023310656.1	XP_023016762.1
XP_023310663.1	XP_023021793.1
XP_023310667.1	XP_023013607.1
XP_023310670.1	XP_023025692.1
XP_023310674.1	XP_023012501.1
XP_023310676.1	XP_023013035.1
XP_023310678.1	XP_023022552.1
XP_023310681.1	XP_023023516.1
XP_023310690.1	XP_023029437.1
XP_023310694.1	XP_023015340.1
XP_023310696.1	XP_023018785.1
XP_023310697.1	XP_023022296.1
XP_023310698.1	XP_023017325.1
XP_023310701.1	XP_023022566.1
XP_023310702.1	XP_023014345.1
XP_023310710.1	XP_023023599.1
XP_023310713.1	XP_023019063.1
XP_023310715.1	XP_023028103.1
XP_023310719.1	XP_023012914.1
XP_023310722.1	XP_023016490.1
XP_023310723.1	XP_023029708.1
XP_023310725.1	XP_023027721.1
XP_023310726.1	XP_023029697.1
XP_023310730.1	XP_023024397.1
XP_023310731.1	XP_023026284.1
XP_023310734.1	XP_023016390.1
XP_023310735.1	XP_023016507.1
XP_023310736.1	XP_023029919.1
XP_023310740.1	XP_023016167.1
XP_023310742.1	XP_023017990.1
XP_023310745.1	XP_023025933.1
XP_023310746.1	XP_023023478.1
XP_023310747.1	XP_023012312.1
XP_023310753.1	XP_023012133.1
XP_023310755.1	XP_023029888.1
XP_023310770.1	XP_023029909.1
XP_023310771.1	XP_023023940.1
XP_023310777.1	XP_023014700.1
XP_023310779.1	XP_023011748.1
XP_023310781.1	XP_023021180.1
XP_023310784.1	XP_023021181.1
XP_023310788.1	XP_023022955.1
XP_023310792.1	XP_023023937.1
XP_023310794.1	XP_023026860.1
XP_023310795.1	XP_023029422.1
XP_023310796.1	XP_023012757.1
XP_023310797.1	XP_023024291.1
XP_023310798.1	XP_023019448.1
XP_023310801.1	XP_023019855.1
XP_023310803.1	XP_023019862.1
XP_023310808.1	XP_023023585.1
XP_023310812.1	XP_023022899.1
XP_023310815.1	XP_023022668.1
XP_023310818.1	XP_023015649.1
XP_023310819.1	XP_023013232.1
XP_023310820.1	XP_023030066.1
XP_023310821.1	XP_023013242.1
XP_023310823.1	XP_023021498.1
XP_023310830.1	XP_023023039.1
XP_023310834.1	XP_023021650.1
XP_023310835.1	XP_023022155.1
XP_023310836.1	XP_023019009.1
XP_023310839.1	XP_023012011.1
XP_023310846.1	XP_023022604.1
XP_023310853.1	XP_023027641.1
XP_023310854.1	XP_023024484.1
XP_023310855.1	XP_023023890.1
XP_023310859.1	XP_023026974.1
XP_023310860.1	XP_023017566.1
XP_023310864.1	XP_023022545.1
XP_023310865.1	XP_023023098.1
XP_023310869.1	XP_023028299.1
XP_023310870.1	XP_023022937.1
XP_023310871.1	XP_023019771.1
XP_023310874.1	XP_023021034.1
XP_023310886.1	XP_023020465.1
XP_023310888.1	XP_023021393.1
XP_023310889.1	XP_023022421.1
XP_023310891.1	XP_023020473.1
XP_023310892.1	XP_023011480.1
XP_023310895.1	XP_023019073.1
XP_023310897.1	XP_023026633.1
XP_023310906.1	XP_023016475.1
XP_023310911.1	XP_023021975.1
XP_023310921.1	XP_023027797.1
XP_023310929.1	XP_023021104.1
XP_023310932.1	XP_023016987.1
XP_023310935.1	XP_023028650.1
XP_023310936.1	XP_023023622.1
XP_023310937.1	XP_023023100.1
XP_023310940.1	XP_023023287.1
XP_023310949.1	XP_023013085.1
XP_023310951.1	XP_023012003.1
XP_023310952.1	XP_023014532.1
XP_023310958.1	XP_023023160.1
XP_023310960.1	XP_023023025.1
XP_023310965.1	XP_023018474.1
XP_023310969.1	XP_023030055.1
XP_023310977.1	XP_023025701.1
XP_023310980.1	XP_023022108.1
XP_023310982.1	XP_023018113.1
XP_023310987.1	XP_023013527.1
XP_023310988.1	XP_023030075.1
XP_023310989.1	XP_023015076.1
XP_023310991.1	XP_023014369.1
XP_023310994.1	XP_023019979.1
XP_023310997.1	XP_023023859.1
XP_023310999.1	XP_023021795.1
XP_023311001.1	XP_023014706.1
XP_023311002.1	XP_023030285.1
XP_023311009.1	XP_023025118.1
XP_023311010.1	XP_023017512.1
XP_023311011.1	XP_023016520.1
XP_023311012.1	XP_023027017.1
XP_023311021.1	XP_023026015.1
XP_023311023.1	XP_023024329.1
XP_023311025.1	XP_023022841.1
XP_023311026.1	XP_023027189.1
XP_023311028.1	XP_023024008.1
XP_023311030.1	XP_023023444.1
XP_023311041.1	XP_023017092.1
XP_023311043.1	XP_023017095.1
XP_023311044.1	XP_023017102.1
XP_023311046.1	XP_023028979.1
XP_023311047.1	XP_023013062.1
XP_023311052.1	XP_023026540.1
XP_023311053.1	XP_023022829.1
XP_023311056.1	XP_023026385.1
XP_023311057.1	XP_023022839.1
XP_023311061.1	XP_023023573.1
XP_023311062.1	XP_023029885.1
XP_023311063.1	XP_023014676.1
XP_023311066.1	XP_023014672.1
XP_023311070.1	XP_023029787.1
XP_023311072.1	XP_023017079.1
XP_023311084.1	XP_023022283.1
XP_023311085.1	XP_023022426.1
XP_023311086.1	XP_023022488.1
XP_023311091.1	XP_023013752.1
XP_023311092.1	XP_023013192.1
XP_023311093.1	XP_023025863.1
XP_023311099.1	XP_023014397.1
XP_023311104.1	XP_023021845.1
XP_023311105.1	XP_023025824.1
XP_023311107.1	XP_023019520.1
XP_023311108.1	XP_023030207.1
XP_023311109.1	XP_023030277.1
XP_023311110.1	XP_023030220.1
XP_023311111.1	XP_023030222.1
XP_023311112.1	XP_023030215.1
XP_023311113.1	XP_023022884.1
XP_023311116.1	XP_023020488.1
XP_023311119.1	XP_023027236.1
XP_023311120.1	XP_023023299.1
XP_023311123.1	XP_023017547.1
XP_023311134.1	XP_023029559.1
XP_023311138.1	XP_023014884.1
XP_023311142.1	XP_023027948.1
XP_023311144.1	XP_023014115.1
XP_023311145.1	XP_023028983.1
XP_023311147.1	XP_023013056.1
XP_023311150.1	XP_023028084.1
XP_023311151.1	XP_023020293.1
XP_023311153.1	XP_023015385.1
XP_023311155.1	XP_023022017.1
XP_023311156.1	XP_023027272.1
XP_023311159.1	XP_023026269.1
XP_023311161.1	XP_023018335.1
XP_023311162.1	XP_023021555.1
XP_023311163.1	XP_023025162.1
XP_023311164.1	XP_023030121.1
XP_023311165.1	XP_023015348.1
XP_023311168.1	XP_023025142.1
XP_023311169.1	XP_023025460.1
XP_023311170.1	XP_023025895.1
XP_023311173.1	XP_023024185.1
XP_023311176.1	XP_023020410.1
XP_023311180.1	XP_023020013.1
XP_023311181.1	XP_023012469.1
XP_023311186.1	XP_023014515.1
XP_023311187.1	XP_023014081.1
XP_023311188.1	XP_023012690.1
XP_023311190.1	XP_023028591.1
XP_023311191.1	XP_023023226.1
XP_023311194.1	XP_023016224.1
XP_023311200.1	XP_023016931.1
XP_023311202.1	XP_023028382.1
XP_023311210.1	XP_023019135.1
XP_023311211.1	XP_023019920.1
XP_023311212.1	XP_023013731.1
XP_023311220.1	XP_023017177.1
XP_023311225.1	XP_023018384.1
XP_023311226.1	XP_023028355.1
XP_023311227.1	XP_023029499.1
XP_023311231.1	XP_023020508.1
XP_023311235.1	XP_023025464.1
XP_023311236.1	XP_023014189.1
XP_023311252.1	XP_023021717.1
XP_023311256.1	XP_023029165.1
XP_023311260.1	XP_023021330.1
XP_023311263.1	XP_023015660.1
